DATETIMEDATA,PM25,PM10,O3,CO,NO2,SO2,WS,WD,TEMP,RH,BP,RAIN
2023-08-01 00:00:00,11,32,9.0,0.31,7.0,1.0,1.4,183,28.3,87,750,0.0
2023-08-01 01:00:00,12,35,9.0,0.22,7.410755148741419,1.067401166558652,1.3,186,28.0,88,749,0.0
2023-08-01 02:00:00,15,35,10.0,0.19,6.0,1.0,1.3,185,28.1,88,749,0.0
2023-08-01 03:00:00,15,31,9.0,0.19,5.0,1.0,1.1,181,27.8,88,749,0.0
2023-08-01 04:00:00,12,33,9.0,0.17,4.0,1.0,1.0,192,27.9,88,749,0.0
2023-08-01 05:00:00,9,32,7.0,0.21,5.0,1.0,0.7,178,27.6,90,749,0.0
2023-08-01 06:00:00,7,29,5.0,0.27,6.0,1.0,0.5,160,27.4,91,749,0.0
2023-08-01 07:00:00,8,30,7.0,0.28,5.0,1.0,1.5,178,28.6,85,749,0.0
2023-08-01 08:00:00,11,30,9.0,0.2773788546255507,5.0,1.067401166558652,2.2,186,29.9,76,749,0.0
2023-08-01 09:00:00,15,30,10.0,0.19,7.410755148741419,1.0,2.7,187,30.0,75,749,0.0
2023-08-01 10:00:00,16,25,10.98954895489549,0.17,4.0,1.0,2.6,189,30.3,73,749,0.0
2023-08-01 11:00:00,12,22,11.0,0.18,4.0,1.0,2.4,192,30.7,71,749,0.0
2023-08-01 12:00:00,10,26,12.0,0.18,3.0,1.0,2.2,194,30.7,72,749,0.0
2023-08-01 13:00:00,7,30,13.0,0.18,4.0,1.0,2.3,193,30.6,73,748,0.0
2023-08-01 14:00:00,6,30,14.0,0.18,4.0,1.0,2.6,191,30.2,74,748,0.0
2023-08-01 15:00:00,7,29,14.0,0.18,4.0,1.0,2.4,196,30.3,73,748,0.0
2023-08-01 16:00:00,8,27,13.0,0.22,5.0,1.0,2.7,189,30.2,74,748,0.0
2023-08-01 17:00:00,7,27,13.0,0.24,6.0,1.0,2.7,187,29.9,76,748,0.0
2023-08-01 18:00:00,6,27,12.0,0.26,7.0,1.0,2.1,188,29.4,78,748,0.0
2023-08-01 19:00:00,5,26,12.0,0.25,8.0,1.0,2.1,188,29.2,80,749,0.0
2023-08-01 20:00:00,5,24,11.0,0.25,7.0,1.0,2.2,187,29.1,81,749,0.0
2023-08-01 21:00:00,8,26,12.0,0.21,6.0,1.0,2.0,189,28.9,82,750,0.0
2023-08-01 22:00:00,9,28,13.0,0.19,4.0,1.0,2.0,190,29.0,81,750,0.0
2023-08-01 23:00:00,7,26,14.0,0.18,3.0,1.0,1.9,189,28.9,81,750,0.0
2023-08-02 00:00:00,6,28,15.0,0.17,2.0,1.0,1.7,187,28.9,81,750,0.0
2023-08-02 01:00:00,6,29,15.0,0.16,7.410755148741419,1.067401166558652,1.6,188,28.7,82,749,0.0
2023-08-02 02:00:00,13,26,15.0,0.15,1.0,1.0,2.0,186,28.6,82,749,0.0
2023-08-02 03:00:00,16,25,13.0,0.15,2.0,1.0,1.8,187,28.5,82,749,0.0
2023-08-02 04:00:00,12,24,11.0,0.15,1.0,1.0,1.8,187,28.3,81,749,0.0
2023-08-02 05:00:00,11,23,11.0,0.16,1.0,1.0,2.1,188,28.3,80,749,0.0
2023-08-02 06:00:00,14,29,10.0,0.19,3.0,1.0,1.9,189,28.2,81,749,0.0
2023-08-02 07:00:00,19,36,10.0,0.2773788546255507,3.0,1.067401166558652,2.3,188,28.8,80,749,0.0
2023-08-02 08:00:00,19,39,10.0,0.25,7.410755148741419,1.0,2.0,187,29.5,77,750,0.0
2023-08-02 09:00:00,19,34,10.98954895489549,0.23,4.0,1.0,2.3,192,30.2,74,750,0.0
2023-08-02 10:00:00,17,29,13.0,0.21,4.0,1.0,2.4,190,30.2,74,750,0.0
2023-08-02 11:00:00,13,29,14.0,0.21,4.0,1.0,2.4,192,29.8,77,750,0.0
2023-08-02 12:00:00,11,33,14.0,0.2,4.0,1.0,2.3,195,30.5,75,750,0.0
2023-08-02 13:00:00,12,32,14.0,0.23,4.0,1.0,2.5,190,30.4,75,749,0.0
2023-08-02 14:00:00,11,28,10.98954895489549,0.2773788546255507,7.410755148741419,1.067401166558652,2.6,192,30.0,76,749,0.0
2023-08-02 15:00:00,14,38,10.98954895489549,0.26,7.410755148741419,1.067401166558652,2.0,194,29.3,82,748,0.0
2023-08-02 16:00:00,14,48,11.0,0.29,6.0,1.067401166558652,2.0,193,29.4,79,748,0.0
2023-08-02 17:00:00,12,47,10.0,0.31,8.0,1.0,1.7,190,28.7,84,748,0.0
2023-08-02 18:00:00,10,44,9.0,0.33,9.0,1.0,1.7,188,28.7,84,748,0.0
2023-08-02 19:00:00,14,40,10.0,0.32,8.0,1.0,1.8,188,28.7,83,749,0.0
2023-08-02 20:00:00,16,38,11.0,0.27,6.0,1.0,2.2,189,28.8,83,749,0.0
2023-08-02 21:00:00,15,41,12.0,0.25,5.0,1.0,1.7,191,28.7,84,750,0.0
2023-08-02 22:00:00,17,40,11.0,0.24,5.0,1.0,1.4,182,28.6,84,750,0.0
2023-08-02 23:00:00,17,40,10.0,0.26,4.0,1.0,1.3,186,28.5,85,750,0.0
2023-08-03 00:00:00,20,44,11.0,0.21,3.0,1.0,2.0,189,28.7,83,750,0.0
2023-08-03 01:00:00,19,40,11.0,0.13,7.410755148741419,1.067401166558652,1.9,190,28.6,81,749,0.0
2023-08-03 02:00:00,16,35,12.0,0.14,1.0,1.0,2.2,187,28.7,81,749,0.0
2023-08-03 03:00:00,16,35,11.0,0.14,2.0,1.0,1.8,185,28.5,83,749,0.0
2023-08-03 04:00:00,14,33,11.0,0.15,1.0,1.0,1.9,187,28.4,83,749,0.0
2023-08-03 05:00:00,12,34,10.0,0.16,3.0,1.0,1.8,184,28.3,83,749,0.0
2023-08-03 06:00:00,11,33,9.0,0.2773788546255507,5.0,1.067401166558652,1.8,187,28.5,82,749,0.0
2023-08-03 07:00:00,10,39,8.0,0.33,7.410755148741419,1.0,2.1,189,28.9,81,749,0.0
2023-08-03 08:00:00,15,43,10.98954895489549,0.28,8.0,1.0,2.4,190,29.4,79,750,0.0
2023-08-03 09:00:00,20,46,11.0,0.25,6.0,1.0,2.3,194,30.3,76,750,0.0
2023-08-03 10:00:00,19,44,12.0,0.23,6.0,1.0,2.7,193,30.1,76,750,0.0
2023-08-03 11:00:00,17,39,13.0,0.22,5.0,1.0,2.5,194,30.3,75,749,0.0
2023-08-03 12:00:00,19,40,13.0,0.24,5.0,1.0,2.4,195,30.3,75,749,0.0
2023-08-03 13:00:00,18,39,12.0,0.24,5.0,1.0,2.3,195,30.0,76,749,0.0
2023-08-03 14:00:00,16,32,12.0,0.22,5.0,1.0,1.9,201,30.2,76,748,0.0
2023-08-03 15:00:00,15,45,13.0,0.23,5.0,1.0,1.6,213,30.2,75,748,0.0
2023-08-03 16:00:00,12,41,13.0,0.28,7.0,1.0,1.4,210,29.8,75,748,0.0
2023-08-03 17:00:00,9,37,9.0,0.37,12.0,1.0,1.1,196,28.7,76,749,0.0
2023-08-03 18:00:00,7,32,8.0,0.37,12.0,1.0,1.5,188,28.5,79,749,0.0
2023-08-03 19:00:00,6,33,8.0,0.33,11.0,1.0,1.3,191,28.5,81,750,0.0
2023-08-03 20:00:00,10,39,9.0,0.35,11.0,1.0,1.1,192,28.5,84,750,0.0
2023-08-03 21:00:00,15,40,9.0,0.29,8.0,1.0,1.1,192,28.8,84,751,0.0
2023-08-03 22:00:00,13,41,9.0,0.25,5.0,1.0,1.5,190,28.7,83,751,0.0
2023-08-03 23:00:00,13,42,11.0,0.23,4.0,1.0,1.7,190,28.7,83,751,0.0
2023-08-04 00:00:00,12,42,10.0,0.2,3.0,1.0,1.5,193,28.7,81,751,0.0
2023-08-04 01:00:00,14,37,10.0,0.14,7.410755148741419,1.067401166558652,1.4,190,28.7,81,750,0.0
2023-08-04 02:00:00,16,36,10.0,0.15,2.0,1.0,1.9,190,28.7,82,750,0.0
2023-08-04 03:00:00,15,36,10.0,0.15,2.0,1.0,1.5,188,28.6,80,750,0.0
2023-08-04 04:00:00,15,35,10.0,0.14,2.0,1.0,1.6,189,28.5,81,750,0.0
2023-08-04 05:00:00,14,33,10.0,0.2773788546255507,2.0,1.067401166558652,1.7,190,28.4,81,750,0.0
2023-08-04 06:00:00,12,33,9.0,0.23,7.410755148741419,1.0,1.6,189,28.5,79,751,0.0
2023-08-04 07:00:00,11,41,10.98954895489549,0.35,9.0,1.0,1.3,191,28.7,79,751,0.0
2023-08-04 08:00:00,17,48,8.0,0.28,7.0,1.0,1.6,194,29.4,78,752,0.0
2023-08-04 09:00:00,25,48,11.0,0.24,5.0,1.0,2.1,193,30.4,74,752,0.0
2023-08-04 10:00:00,27,43,12.0,0.23,5.0,1.0,2.3,196,30.5,73,751,0.0
2023-08-04 11:00:00,23,40,12.0,0.24,5.0,1.0,2.5,192,30.9,71,751,0.0
2023-08-04 12:00:00,17,37,12.0,0.23,6.0,1.0,2.3,193,31.0,70,751,0.0
2023-08-04 13:00:00,12,33,14.0,0.23,5.0,1.0,2.3,200,31.3,69,750,0.0
2023-08-04 14:00:00,11,32,14.0,0.24,4.0,1.0,2.2,201,31.4,68,750,0.0
2023-08-04 15:00:00,10,33,14.0,0.25,6.0,1.0,2.4,194,30.6,71,750,0.0
2023-08-04 16:00:00,8,31,13.0,0.31,9.0,1.0,2.4,191,30.2,72,750,0.0
2023-08-04 17:00:00,6,30,12.0,0.35,10.0,1.0,2.3,189,29.9,75,750,0.0
2023-08-04 18:00:00,7,35,10.0,0.32,9.0,1.0,2.0,190,29.2,78,750,0.0
2023-08-04 19:00:00,8,36,9.0,0.35,10.0,1.0,1.5,191,28.9,80,751,0.0
2023-08-04 20:00:00,10,37,8.0,0.37,11.0,1.0,1.4,185,28.8,82,752,0.0
2023-08-04 21:00:00,15,38,10.0,0.3,7.0,1.0,1.4,193,28.8,83,752,0.0
2023-08-04 22:00:00,17,41,11.0,0.27,6.0,1.0,1.4,192,28.6,85,752,0.0
2023-08-04 23:00:00,15,38,12.0,0.24,4.0,1.0,1.2,194,28.5,85,752,0.0
2023-08-05 00:00:00,13,37,11.0,0.3,6.0,1.0,1.2,189,28.4,86,752,0.0
2023-08-05 01:00:00,15,37,13.0,0.2773788546255507,7.410755148741419,1.067401166558652,1.2,192,28.4,86,752,0.0
2023-08-05 02:00:00,16,34,12.0,0.16,4.0,1.0,1.2,189,28.4,84,751,0.0
2023-08-05 03:00:00,12,30,10.0,0.13,3.0,1.0,1.4,189,28.5,78,751,0.0
2023-08-05 04:00:00,9,28,9.0,0.2773788546255507,3.0,1.067401166558652,0.8,192,28.3,80,751,0.0
2023-08-05 05:00:00,10,32,9.0,0.17,7.410755148741419,1.0,1.2,189,28.0,82,751,0.0
2023-08-05 06:00:00,11,34,10.98954895489549,0.2,4.0,1.0,1.3,188,28.0,82,751,0.0
2023-08-05 07:00:00,14,39,8.0,0.25,6.0,1.0,1.6,188,28.8,80,752,0.0
2023-08-05 08:00:00,19,41,10.0,0.21,5.0,1.0,2.3,191,29.6,76,752,0.0
2023-08-05 09:00:00,20,36,11.0,0.2,5.0,1.0,2.2,195,30.4,73,752,0.0
2023-08-05 10:00:00,20,33,13.0,0.17,4.0,1.0,2.4,191,31.0,70,752,0.0
2023-08-05 11:00:00,17,33,13.0,0.19,3.0,1.0,2.0,207,32.0,65,752,0.0
2023-08-05 12:00:00,13,31,14.0,0.2,3.0,1.0,2.3,201,32.0,65,752,0.0
2023-08-05 13:00:00,11,29,13.0,0.2,4.0,1.0,2.5,194,31.3,67,751,0.0
2023-08-05 14:00:00,10,31,13.0,0.21,4.0,1.0,2.4,193,31.4,67,750,0.0
2023-08-05 15:00:00,8,33,13.0,0.21,5.0,1.0,2.7,187,30.5,70,750,0.0
2023-08-05 16:00:00,8,34,12.0,0.24,6.0,1.0,2.4,191,30.0,73,750,0.0
2023-08-05 17:00:00,8,31,11.0,0.25,6.0,1.0,2.3,191,29.5,76,750,0.0
2023-08-05 18:00:00,7,27,10.0,0.27,7.0,1.0,2.1,190,28.9,80,751,0.0
2023-08-05 19:00:00,7,28,10.0,0.29,8.0,1.0,1.6,193,28.8,79,751,0.0
2023-08-05 20:00:00,7,26,12.0,0.24,7.0,1.0,1.7,190,28.7,79,751,0.0
2023-08-05 21:00:00,6,27,11.0,0.25,8.0,1.0,1.7,189,28.8,79,752,0.0
2023-08-05 22:00:00,6,28,11.0,0.29,7.0,1.0,1.7,187,28.6,81,752,0.0
2023-08-05 23:00:00,7,29,12.0,0.22,4.0,1.0,1.7,190,28.6,82,751,0.0
2023-08-06 00:00:00,11,31,11.0,0.2,4.0,1.0,1.5,190,28.5,82,751,0.0
2023-08-06 01:00:00,13,32,11.0,0.18,7.410755148741419,1.067401166558652,1.5,188,28.5,81,751,0.0
2023-08-06 02:00:00,10,23,9.0,0.23,6.0,1.067401166558652,0.9,191,28.2,81,750,0.0
2023-08-06 03:00:00,9,22,10.0,0.2773788546255507,4.0,1.067401166558652,0.6,195,27.9,82,750,0.0
2023-08-06 04:00:00,8,24,10.0,0.2,7.410755148741419,1.067401166558652,0.6,191,27.9,82,750,0.0
2023-08-06 05:00:00,11,27,10.98954895489549,0.18,2.0,1.067401166558652,1.6,190,28.2,81,750,0.0
2023-08-06 06:00:00,13,25,11.0,0.19,2.0,1.0,1.4,195,28.2,80,751,0.0
2023-08-06 07:00:00,11,23,10.0,0.22,3.0,1.0,1.6,195,28.8,79,751,0.0
2023-08-06 08:00:00,9,23,11.0,0.2,3.0,1.0,1.8,198,29.5,77,751,0.0
2023-08-06 09:00:00,12,26,12.0,0.2,2.0,1.0,2.2,204,29.9,75,751,0.0
2023-08-06 10:00:00,13,26,12.0,0.2,3.0,1.0,2.1,199,29.8,73,751,0.0
2023-08-06 11:00:00,10,22,13.0,0.21,3.0,1.0,2.6,198,30.3,73,750,0.0
2023-08-06 12:00:00,9,20,14.0,0.2,2.0,1.0,2.5,198,30.3,71,750,0.0
2023-08-06 13:00:00,10,23,14.0,0.21,3.0,1.0,2.5,197,30.5,71,749,0.0
2023-08-06 14:00:00,10,23,13.0,0.21,3.0,1.0,2.3,196,30.3,72,749,0.0
2023-08-06 15:00:00,8,24,13.0,0.23,4.0,1.0,2.4,194,30.4,72,749,0.0
2023-08-06 16:00:00,7,24,13.0,0.26,4.0,1.0,2.1,193,29.7,75,749,0.0
2023-08-06 17:00:00,5,22,11.0,0.29,6.0,1.0,1.8,190,29.3,77,749,0.0
2023-08-06 18:00:00,5,23,10.0,0.31,7.0,1.0,1.7,190,28.8,80,749,0.0
2023-08-06 19:00:00,5,21,11.0,0.3,7.0,1.0,1.5,191,28.5,83,749,0.0
2023-08-06 20:00:00,8,19,10.0,0.31,8.0,1.0,1.7,188,28.5,83,750,0.0
2023-08-06 21:00:00,9,23,9.0,0.31,8.0,1.0,1.1,188,28.5,82,750,0.0
2023-08-06 22:00:00,7,23,8.0,0.28,6.0,1.0,1.1,184,28.5,81,751,0.0
2023-08-06 23:00:00,6,22,9.0,0.23,4.0,1.0,1.6,186,28.5,82,750,0.0
2023-08-07 00:00:00,7,25,9.0,0.24,3.0,1.0,1.5,187,28.4,83,750,0.0
2023-08-07 01:00:00,7,25,9.0,0.2773788546255507,7.410755148741419,1.067401166558652,1.1,188,28.2,82,749,0.0
2023-08-07 02:00:00,8,26,9.0,0.2773788546255507,2.0,1.067401166558652,1.4,191,28.1,82,749,0.0
2023-08-07 03:00:00,9,28,9.0,0.11,7.410755148741419,1.0,1.6,187,28.1,82,749,0.0
2023-08-07 04:00:00,7,30,10.98954895489549,0.11,2.0,1.0,1.5,188,28.0,81,749,0.0
2023-08-07 05:00:00,6,28,9.0,0.13,3.0,1.0,1.6,186,28.0,81,749,0.0
2023-08-07 06:00:00,7,26,7.0,0.2,6.0,1.0,1.4,189,28.1,80,750,0.0
2023-08-07 07:00:00,11,25,6.0,0.33,9.0,1.0,1.4,190,29.0,77,750,0.0
2023-08-07 08:00:00,14,29,8.0,0.24,6.0,1.0,1.5,200,29.7,74,750,0.0
2023-08-07 09:00:00,18,30,10.0,0.18,5.0,1.0,2.0,198,30.5,71,750,0.0
2023-08-07 10:00:00,18,27,11.0,0.18,4.0,1.0,2.4,197,31.3,68,750,0.0
2023-08-07 11:00:00,13,25,12.0,0.18,4.0,1.0,3.0,192,31.3,67,749,0.0
2023-08-07 12:00:00,10,28,12.0,0.19,3.0,1.0,2.3,202,31.6,65,749,0.0
2023-08-07 13:00:00,8,28,13.0,0.21,5.0,1.0,2.1,201,31.7,66,748,0.0
2023-08-07 14:00:00,7,25,12.0,0.21,4.0,1.0,2.6,193,31.5,67,748,0.0
2023-08-07 15:00:00,13,31,12.0,0.23,6.0,1.0,2.5,192,30.6,70,748,0.0
2023-08-07 16:00:00,10,34,12.0,0.26,6.0,1.0,2.5,190,30.0,73,748,0.0
2023-08-07 17:00:00,8,30,10.0,0.27,7.0,1.0,2.2,189,29.6,75,748,0.0
2023-08-07 18:00:00,6,29,10.0,0.26,8.0,1.0,1.6,190,29.2,77,749,0.0
2023-08-07 19:00:00,5,30,8.0,0.3,9.0,1.0,1.5,191,29.0,79,749,0.0
2023-08-07 20:00:00,7,30,9.0,0.25,8.0,1.0,1.5,189,28.9,80,749,0.0
2023-08-07 21:00:00,8,31,11.0,0.22,5.0,1.0,1.7,188,28.9,81,750,0.0
2023-08-07 22:00:00,8,30,12.0,0.19,4.0,1.0,1.8,189,28.9,81,750,0.0
2023-08-07 23:00:00,8,27,10.0,0.18,3.0,1.0,1.6,189,28.7,79,750,0.0
2023-08-08 00:00:00,9,23,9.0,0.18,3.0,1.0,1.8,187,28.6,79,750,0.0
2023-08-08 01:00:00,10,23,9.0,0.2773788546255507,7.410755148741419,1.067401166558652,1.3,191,28.4,80,749,0.0
2023-08-08 02:00:00,9,24,9.0,0.15,7.410755148741419,1.0,1.6,187,28.4,80,749,0.0
2023-08-08 03:00:00,11,25,10.98954895489549,0.15,2.0,1.0,1.4,189,28.2,80,749,0.0
2023-08-08 04:00:00,11,23,10.0,0.15,2.0,1.0,1.5,188,28.2,80,749,0.0
2023-08-08 05:00:00,9,21,9.0,0.18,3.0,1.0,1.7,190,28.2,81,749,0.0
2023-08-08 06:00:00,7,20,7.0,0.26,6.0,1.0,1.5,189,28.2,82,750,0.0
2023-08-08 07:00:00,7,25,6.0,0.41,9.0,1.0,2.1,189,29.2,79,750,0.0
2023-08-08 08:00:00,11,29,9.0,0.26,6.0,1.0,2.4,189,30.1,74,750,0.0
2023-08-08 09:00:00,13,25,9.0,0.24,7.0,1.0,3.0,187,30.3,72,750,0.0
2023-08-08 10:00:00,12,26,10.0,0.24,5.0,1.0,3.0,190,30.7,70,750,0.0
2023-08-08 11:00:00,10,25,11.0,0.22,4.0,1.0,2.8,197,31.6,67,750,0.0
2023-08-08 12:00:00,11,30,12.0,0.24,4.0,1.0,2.9,192,31.8,66,749,0.0
2023-08-08 13:00:00,12,27,11.0,0.24,5.0,1.0,3.0,192,32.0,66,749,0.0
2023-08-08 14:00:00,11,24,12.0,0.23,4.0,1.0,2.8,195,31.6,67,749,0.0
2023-08-08 15:00:00,11,23,12.0,0.26,4.0,1.0,2.8,191,30.8,70,749,0.0
2023-08-08 16:00:00,9,22,12.0,0.28,5.0,1.0,2.3,200,30.4,73,749,0.0
2023-08-08 17:00:00,7,21,11.0,0.31,7.0,1.0,2.3,192,29.8,76,749,0.0
2023-08-08 18:00:00,7,23,11.0,0.25,5.0,1.0,1.8,193,29.4,76,749,0.0
2023-08-08 19:00:00,7,28,11.0,0.28,7.0,1.0,1.6,191,29.1,79,750,0.0
2023-08-08 20:00:00,10,31,9.0,0.28,6.0,1.0,1.6,192,28.7,81,750,0.0
2023-08-08 21:00:00,11,27,8.0,0.26,6.0,1.0,1.2,190,28.4,79,750,0.0
2023-08-08 22:00:00,9,23,8.0,0.23,4.0,1.0,0.9,192,28.3,82,751,0.0
2023-08-08 23:00:00,9,24,8.0,0.24,4.0,1.0,0.9,187,28.2,83,751,0.0
2023-08-09 00:00:00,8,25,7.0,0.2773788546255507,5.0,1.067401166558652,0.9,185,28.2,82,751,0.0
2023-08-09 01:00:00,8,22,8.0,0.14,7.410755148741419,1.067401166558652,0.8,188,28.1,83,750,0.0
2023-08-09 02:00:00,9,26,10.98954895489549,0.17,3.0,1.0,1.1,181,28.0,84,750,0.0
2023-08-09 03:00:00,11,25,7.0,0.14,3.0,1.0,1.2,189,28.0,82,750,0.0
2023-08-09 04:00:00,10,26,7.0,0.13,3.0,1.0,1.3,185,27.9,83,750,0.0
2023-08-09 05:00:00,8,28,7.0,0.16,4.0,1.0,1.2,185,27.9,83,750,0.0
2023-08-09 06:00:00,8,25,6.0,0.24,6.0,1.0,1.5,189,28.3,80,751,0.0
2023-08-09 07:00:00,11,22,7.0,0.31,7.0,1.0,1.8,190,29.9,75,751,0.0
2023-08-09 08:00:00,13,22,9.0,0.24,5.0,1.0,1.9,197,30.3,72,751,0.0
2023-08-09 09:00:00,14,23,11.0,0.19,4.0,1.0,2.6,190,31.3,69,751,0.0
2023-08-09 10:00:00,15,23,12.0,0.19,4.0,1.0,2.4,196,32.0,66,751,0.0
2023-08-09 11:00:00,11,22,12.0,0.18,3.0,1.0,2.4,200,31.8,66,751,0.0
2023-08-09 12:00:00,9,23,13.0,0.19,3.0,1.0,2.0,209,32.5,62,750,0.0
2023-08-09 13:00:00,9,24,12.0,0.2,4.0,1.0,2.4,198,32.2,64,750,0.0
2023-08-09 14:00:00,9,24,12.0,0.21,4.0,1.0,2.5,193,32.3,63,749,0.0
2023-08-09 15:00:00,9,22,12.0,0.21,4.0,1.0,2.9,190,31.5,66,749,0.0
2023-08-09 16:00:00,9,22,13.0,0.29,7.0,1.0,2.3,190,31.1,68,749,0.0
2023-08-09 17:00:00,7,25,11.0,0.27,6.0,1.0,2.1,192,30.5,70,749,0.0
2023-08-09 18:00:00,5,22,10.0,0.32,9.0,1.0,1.7,189,29.5,75,750,0.0
2023-08-09 19:00:00,6,22,9.0,0.28,8.0,1.0,1.5,191,29.1,78,750,0.0
2023-08-09 20:00:00,8,25,9.0,0.26,7.0,1.0,1.2,193,28.9,81,751,0.0
2023-08-09 21:00:00,9,27,9.0,0.23,6.0,1.0,1.3,195,28.8,81,751,0.0
2023-08-09 22:00:00,8,24,9.0,0.24,5.0,1.0,1.1,195,28.7,83,751,0.0
2023-08-09 23:00:00,7,22,11.0,0.2773788546255507,4.0,1.067401166558652,1.4,192,28.8,83,751,0.0
2023-08-10 00:00:00,7,26,10.0,0.25,7.410755148741419,1.0,1.5,188,28.8,82,750,0.0
2023-08-10 01:00:00,7,26,10.98954895489549,0.18,7.410755148741419,1.067401166558652,1.2,191,28.7,82,750,0.0
2023-08-10 02:00:00,10,23,9.0,0.18,3.0,1.0,1.1,189,28.6,83,750,0.0
2023-08-10 03:00:00,13,25,8.0,0.18,3.0,1.0,0.8,190,28.5,83,750,0.0
2023-08-10 04:00:00,11,27,7.0,0.21,3.0,1.0,0.1,228,28.1,86,750,0.0
2023-08-10 05:00:00,10,23,6.0,0.23,5.0,1.0,0.2,216,27.7,89,750,0.0
2023-08-10 06:00:00,8,23,5.0,0.32,6.0,1.0,0.1,253,27.7,90,750,0.0
2023-08-10 07:00:00,9,25,3.0,0.58,11.0,1.0,0.0,346,28.4,87,751,0.0
2023-08-10 08:00:00,16,31,8.0,0.3,6.0,1.0,0.7,226,30.1,77,751,0.0
2023-08-10 09:00:00,21,33,11.0,0.25,5.0,1.0,1.4,210,31.7,70,751,0.0
2023-08-10 10:00:00,19,28,12.0,0.23,4.0,1.0,2.0,197,32.0,66,750,0.0
2023-08-10 11:00:00,15,27,14.0,0.23,4.0,1.0,2.1,200,32.5,64,750,0.0
2023-08-10 12:00:00,11,24,15.0,0.25,4.0,1.0,2.4,197,32.6,63,750,0.0
2023-08-10 13:00:00,9,23,13.0,0.24,5.0,1.0,2.7,192,32.2,64,749,0.0
2023-08-10 14:00:00,7,22,13.0,0.25,4.0,1.0,2.5,194,32.3,65,749,0.0
2023-08-10 15:00:00,5,24,13.0,0.26,4.0,1.0,2.5,190,31.8,66,748,0.0
2023-08-10 16:00:00,6,19,11.0,0.3,5.0,1.0,2.5,189,31.2,67,748,0.0
2023-08-10 17:00:00,6,18,10.0,0.33,7.0,1.0,2.1,191,30.2,72,749,0.0
2023-08-10 18:00:00,5,17,8.0,0.35,8.0,1.0,2.1,188,29.6,75,749,0.0
2023-08-10 19:00:00,4,17,8.0,0.31,6.0,1.0,1.7,194,29.3,78,750,0.0
2023-08-10 20:00:00,4,19,8.0,0.28,6.0,1.0,1.6,192,29.1,79,750,0.0
2023-08-10 21:00:00,6,19,10.0,0.27,5.0,1.0,1.4,193,29.0,81,751,0.0
2023-08-10 22:00:00,7,21,12.0,0.2773788546255507,4.0,1.067401166558652,1.6,189,29.1,82,751,0.0
2023-08-10 23:00:00,8,22,13.0,0.24,7.410755148741419,1.0,1.4,195,29.2,81,751,0.0
2023-08-11 00:00:00,9,18,10.98954895489549,0.23,3.0,1.0,1.2,199,29.1,80,750,0.0
2023-08-11 01:00:00,10,20,10.0,0.12,7.410755148741419,1.067401166558652,0.5,212,28.8,82,750,0.0
2023-08-11 02:00:00,8,21,9.0,0.11,3.0,1.0,0.8,208,28.7,81,750,0.0
2023-08-11 03:00:00,7,24,10.0,0.1,2.0,1.0,0.9,211,28.4,80,750,0.0
2023-08-11 04:00:00,6,24,9.0,0.11,3.0,1.0,0.9,192,28.2,80,749,0.0
2023-08-11 05:00:00,5,19,7.0,0.17,5.0,1.0,0.9,189,28.2,82,749,0.0
2023-08-11 06:00:00,4,16,8.0,0.18,5.0,1.0,1.3,189,28.5,81,750,0.0
2023-08-11 07:00:00,7,21,6.0,0.3,7.0,1.0,1.2,194,29.2,78,750,0.0
2023-08-11 08:00:00,9,23,9.0,0.21,6.0,1.0,1.6,199,30.3,73,750,0.0
2023-08-11 09:00:00,9,23,10.0,0.19,6.0,1.0,1.9,194,31.2,69,750,0.0
2023-08-11 10:00:00,12,21,12.0,0.17,5.0,1.0,2.2,196,31.3,68,750,0.0
2023-08-11 11:00:00,11,16,13.0,0.18,6.0,1.0,2.1,197,31.8,66,749,0.0
2023-08-11 12:00:00,10,17,13.0,0.19,5.0,1.0,2.2,197,32.1,65,749,0.0
2023-08-11 13:00:00,10,19,15.0,0.19,5.0,1.0,2.3,196,32.4,64,748,0.0
2023-08-11 14:00:00,8,18,15.0,0.25,4.0,1.0,2.4,195,31.8,65,748,0.0
2023-08-11 15:00:00,6,16,12.0,0.23,4.0,1.0,2.5,194,31.4,67,747,0.0
2023-08-11 16:00:00,5,15,11.0,0.26,6.0,1.0,2.4,190,30.7,69,748,0.0
2023-08-11 17:00:00,5,17,9.0,0.29,8.0,1.0,2.0,187,30.3,71,747,0.0
2023-08-11 18:00:00,4,17,8.0,0.28,9.0,1.0,1.8,187,29.7,74,748,0.0
2023-08-11 19:00:00,4,20,9.0,0.24,7.0,1.0,2.3,191,29.3,77,749,0.0
2023-08-11 20:00:00,4,21,11.0,0.26,6.0,1.0,2.0,187,29.3,79,749,0.0
2023-08-11 21:00:00,3,18,12.0,0.2773788546255507,6.0,1.067401166558652,1.7,188,29.1,79,750,0.0
2023-08-11 22:00:00,4,20,12.0,0.24,7.410755148741419,1.0,1.6,183,29.1,81,750,0.0
2023-08-11 23:00:00,5,21,10.98954895489549,0.18,4.0,1.0,2.0,187,29.0,78,750,0.0
2023-08-12 00:00:00,4,19,11.0,0.18,3.0,1.0,1.8,188,29.0,79,750,0.0
2023-08-12 01:00:00,5,19,12.0,0.2773788546255507,7.410755148741419,1.067401166558652,1.7,190,28.9,80,749,0.0
